,Strike Price,Date,Open,High,Low,Close,Volume
4843,9200,2016-11-15,1.9,2.4,0.6,1.1,33784.0
4844,9250,2016-11-15,1.9,1.9,0.5,0.7,19000.0
4845,9300,2016-11-15,1.1,1.2,0.3,0.4,8808.0
4846,9350,2016-11-15,0.8,0.8,0.3,0.3,1168.0
4847,9400,2016-11-15,0.4,0.5,0.2,0.2,5760.0
4848,9450,2016-11-15,0.2,0.4,0.2,0.3,778.0
4849,9500,2016-11-15,0.3,0.4,0.1,0.4,2280.0
4850,9600,2016-11-15,0.1,0.5,0.1,0.1,162.0
4851,9700,2016-11-15,0.2,0.4,0.1,0.1,204.0
4852,9800,2016-11-15,0.2,0.2,0.1,0.2,42.0
4853,8500,2016-11-16,493.0,525.0,485.0,485.0,68.0
4854,8600,2016-11-16,400.0,416.0,400.0,400.0,28.0
4855,8700,2016-11-16,289.0,330.0,283.0,284.0,460.0
4856,8750,2016-11-16,243.0,263.0,234.0,234.0,366.0
4857,8800,2016-11-16,187.0,231.0,178.0,183.0,2822.0
4858,8850,2016-11-16,138.0,183.0,129.0,133.0,4708.0
4859,8900,2016-11-16,89.0,134.0,81.0,83.0,43192.0
4860,8950,2016-11-16,45.5,83.0,30.0,34.0,166602.0
4861,9000,2016-11-16,19.0,35.5,0.1,0.2,305402.0
4862,9050,2016-11-16,4.5,6.5,0.1,0.2,151800.0
4863,9100,2016-11-16,1.9,2.0,0.1,0.1,26420.0
4864,9150,2016-11-16,0.5,1.5,0.1,0.1,8940.0
4865,9200,2016-11-16,0.3,0.5,0.1,0.1,7428.0
4866,9250,2016-11-16,0.3,0.5,0.1,0.3,2640.0
4867,9300,2016-11-16,0.2,0.4,0.1,0.1,2188.0
4868,9350,2016-11-16,0.2,0.3,0.1,0.3,1118.0
4869,9400,2016-11-16,0.3,0.3,0.1,0.2,906.0
4870,9450,2016-11-16,0.2,0.2,0.1,0.1,106.0
4871,9500,2016-11-16,0.2,0.3,0.1,0.2,112.0
4872,9600,2016-11-16,0.3,0.4,0.1,0.3,154.0
4873,9700,2016-11-16,0.3,0.3,0.1,0.1,12.0
4874,9800,2016-11-16,0.2,0.3,0.1,0.1,32.0
4875,9900,2016-11-16,0.1,0.1,0.1,0.1,4.0
4876,10000,2016-11-17,0.8,0.8,0.5,0.6,70.0
4877,10200,2016-11-17,0.5,0.5,0.5,0.5,2.0
4878,10400,2016-11-17,0.3,0.3,0.3,0.3,200.0
4879,7900,2016-11-17,1050.0,1050.0,1040.0,1040.0,16.0
4880,8000,2016-11-17,960.0,965.0,940.0,965.0,28.0
4881,8100,2016-11-17,885.0,885.0,885.0,885.0,4.0
4882,8200,2016-11-17,770.0,775.0,730.0,760.0,82.0
4883,8300,2016-11-17,665.0,675.0,665.0,675.0,4.0
4884,8400,2016-11-17,565.0,585.0,565.0,580.0,124.0
4885,8500,2016-11-17,490.0,505.0,463.0,485.0,128.0
4886,8600,2016-11-17,418.0,418.0,381.0,416.0,202.0
4887,8700,2016-11-17,327.0,343.0,305.0,336.0,1434.0
4888,8800,2016-11-17,255.0,268.0,232.0,262.0,1906.0
4889,8900,2016-11-17,189.0,200.0,169.0,195.0,4616.0
4890,9000,2016-11-17,134.0,141.0,115.0,136.0,8984.0
4891,9100,2016-11-17,86.0,92.0,73.0,88.0,15050.0
4892,9200,2016-11-17,52.0,55.0,42.5,53.0,15478.0
4893,9300,2016-11-17,27.0,30.0,22.0,28.0,28360.0
4894,9400,2016-11-17,15.5,15.5,11.5,14.0,25688.0
4895,9500,2016-11-17,6.9,7.5,5.5,6.7,18030.0
4896,9600,2016-11-17,4.0,4.0,2.6,3.4,5092.0
4897,9700,2016-11-17,2.0,2.2,1.5,1.6,3690.0
4898,9800,2016-11-17,1.6,1.6,0.9,1.0,1504.0
4899,9900,2016-11-17,1.0,1.0,0.7,0.8,490.0
4900,10000,2016-11-18,0.6,0.6,0.4,0.6,160.0
4901,10200,2016-11-18,0.3,0.3,0.3,0.3,44.0
4902,10400,2016-11-18,0.5,0.5,0.2,0.2,90.0
4903,8000,2016-11-18,955.0,955.0,945.0,945.0,10.0
4904,8200,2016-11-18,750.0,775.0,750.0,775.0,6.0
4905,8300,2016-11-18,665.0,715.0,665.0,680.0,8.0
4906,8500,2016-11-18,480.0,530.0,480.0,520.0,48.0
4907,8600,2016-11-18,428.0,447.0,400.0,432.0,126.0
4908,8700,2016-11-18,344.0,361.0,312.0,349.0,1354.0
4909,8800,2016-11-18,266.0,285.0,241.0,274.0,2660.0
4910,8900,2016-11-18,204.0,213.0,175.0,204.0,4292.0
4911,9000,2016-11-18,142.0,150.0,120.0,140.0,9742.0
4912,9100,2016-11-18,93.0,98.0,76.0,92.0,13934.0
4913,9200,2016-11-18,55.0,59.0,44.0,54.0,17384.0
4914,9300,2016-11-18,29.0,32.5,23.5,29.5,17054.0
4915,9400,2016-11-18,14.5,16.5,12.0,15.0,11410.0
4916,9500,2016-11-18,7.0,7.5,5.7,6.5,10252.0
4917,9600,2016-11-18,3.1,3.6,2.9,3.3,3206.0
4918,9700,2016-11-18,1.9,2.0,1.6,1.8,1438.0
4919,9800,2016-11-18,0.9,1.2,0.9,1.1,1070.0
4920,9900,2016-11-18,0.7,0.8,0.6,0.8,1476.0
4921,10000,2016-11-21,0.6,0.6,0.4,0.4,26.0
4922,8200,2016-11-21,820.0,830.0,820.0,825.0,112.0
4923,8400,2016-11-21,630.0,630.0,630.0,630.0,6.0
4924,8500,2016-11-21,515.0,545.0,505.0,540.0,22.0
4925,8600,2016-11-21,423.0,460.0,423.0,451.0,294.0
4926,8700,2016-11-21,338.0,375.0,338.0,367.0,586.0
4927,8800,2016-11-21,267.0,294.0,262.0,288.0,1520.0
4928,8900,2016-11-21,194.0,221.0,192.0,216.0,2666.0
4929,9000,2016-11-21,135.0,155.0,132.0,150.0,7182.0
4930,9100,2016-11-21,87.0,100.0,84.0,98.0,12184.0
4931,9200,2016-11-21,48.5,59.0,48.5,58.0,11806.0
4932,9300,2016-11-21,25.5,31.5,25.0,30.5,18964.0
4933,9400,2016-11-21,14.0,15.5,13.0,14.5,16292.0
4934,9500,2016-11-21,6.1,7.1,6.1,6.6,7350.0
4935,9600,2016-11-21,2.6,3.6,2.6,3.2,2770.0
4936,9700,2016-11-21,1.7,1.9,1.6,1.6,1538.0
4937,9800,2016-11-21,1.0,1.1,0.9,1.0,674.0
4938,9900,2016-11-21,0.7,0.8,0.6,0.8,358.0
4939,10000,2016-11-22,0.4,0.7,0.4,0.6,222.0
4940,10200,2016-11-22,0.4,0.4,0.1,0.1,80.0
4941,10400,2016-11-22,0.4,0.4,0.4,0.4,72.0
4942,10600,2016-11-22,0.3,0.3,0.3,0.3,20.0
4943,8000,2016-11-22,1100.0,1100.0,1100.0,1100.0,2.0
4944,8100,2016-11-22,970.0,970.0,970.0,970.0,2.0
4945,8200,2016-11-22,875.0,965.0,865.0,945.0,166.0
4946,8300,2016-11-22,845.0,845.0,845.0,845.0,2.0
4947,8400,2016-11-22,695.0,695.0,695.0,695.0,2.0
4948,8500,2016-11-22,595.0,595.0,595.0,595.0,2.0
4949,8600,2016-11-22,496.0,580.0,485.0,560.0,128.0
4950,8700,2016-11-22,390.0,483.0,390.0,470.0,166.0
4951,8800,2016-11-22,312.0,398.0,306.0,377.0,826.0
4952,8900,2016-11-22,233.0,312.0,231.0,297.0,3096.0
4953,9000,2016-11-22,165.0,234.0,163.0,220.0,8502.0
4954,9100,2016-11-22,108.0,165.0,105.0,152.0,22264.0
4955,9200,2016-11-22,67.0,107.0,63.0,97.0,31930.0
4956,9300,2016-11-22,35.0,62.0,33.5,54.0,41478.0
4957,9400,2016-11-22,16.5,32.0,16.5,27.5,43960.0
4958,9500,2016-11-22,7.0,15.0,7.0,12.0,27940.0
4959,9600,2016-11-22,3.2,6.8,3.2,5.8,12904.0
4960,9700,2016-11-22,2.0,3.0,1.8,2.4,4838.0
4961,9800,2016-11-22,0.9,1.6,0.9,1.5,2956.0
4962,9900,2016-11-22,0.7,1.0,0.6,0.9,820.0
4963,10000,2016-11-23,0.5,0.6,0.5,0.6,84.0
4964,10200,2016-11-23,0.4,0.4,0.4,0.4,6.0
4965,8100,2016-11-23,1040.0,1040.0,1040.0,1040.0,4.0
4966,8200,2016-11-23,980.0,990.0,980.0,980.0,92.0
4967,8400,2016-11-23,760.0,775.0,760.0,775.0,6.0
4968,8500,2016-11-23,685.0,685.0,685.0,685.0,26.0
4969,8600,2016-11-23,565.0,605.0,565.0,590.0,114.0
4970,8700,2016-11-23,478.0,505.0,475.0,494.0,168.0
4971,8800,2016-11-23,389.0,418.0,384.0,405.0,232.0
4972,8900,2016-11-23,303.0,332.0,296.0,321.0,1020.0
4973,9000,2016-11-23,225.0,250.0,217.0,237.0,3160.0
4974,9100,2016-11-23,156.0,177.0,150.0,165.0,6474.0
4975,9200,2016-11-23,100.0,115.0,94.0,107.0,15940.0
4976,9300,2016-11-23,54.0,67.0,52.0,60.0,21662.0
4977,9400,2016-11-23,28.0,35.0,26.0,30.0,28928.0
4978,9500,2016-11-23,12.0,16.5,11.5,13.5,17562.0
4979,9600,2016-11-23,5.8,7.0,5.2,5.8,6962.0
4980,9700,2016-11-23,2.6,3.0,2.2,2.4,3040.0
4981,9800,2016-11-23,1.2,1.6,1.1,1.2,1522.0
4982,9900,2016-11-23,0.7,0.8,0.7,0.8,326.0
4983,10000,2016-11-24,0.5,0.5,0.4,0.5,206.0
4984,11200,2016-11-24,0.3,0.3,0.3,0.3,2.0
4985,8200,2016-11-24,950.0,950.0,950.0,950.0,2.0
4986,8300,2016-11-24,860.0,860.0,855.0,855.0,4.0
4987,8400,2016-11-24,760.0,760.0,745.0,750.0,8.0
4988,8500,2016-11-24,690.0,690.0,640.0,640.0,4.0
4989,8600,2016-11-24,570.0,570.0,535.0,560.0,16.0
4990,8700,2016-11-24,468.0,468.0,454.0,462.0,80.0
4991,8800,2016-11-24,392.0,392.0,356.0,373.0,336.0
4992,8900,2016-11-24,301.0,304.0,270.0,291.0,982.0
4993,9000,2016-11-24,225.0,225.0,194.0,210.0,3844.0
4994,9100,2016-11-24,155.0,158.0,130.0,142.0,8170.0
4995,9200,2016-11-24,97.0,99.0,78.0,87.0,18704.0
4996,9300,2016-11-24,56.0,56.0,41.0,46.5,30568.0
4997,9400,2016-11-24,25.0,26.5,19.5,22.5,18792.0
4998,9500,2016-11-24,11.5,12.0,8.3,9.7,15586.0
4999,9600,2016-11-24,5.4,5.4,3.5,3.8,6580.0
5000,9700,2016-11-24,1.8,2.1,1.5,1.8,2526.0
5001,9800,2016-11-24,1.1,1.2,0.9,1.1,302.0
5002,9900,2016-11-24,0.7,0.8,0.6,0.7,374.0
5003,10000,2016-11-25,0.4,0.6,0.4,0.5,666.0
5004,10200,2016-11-25,0.3,0.3,0.2,0.2,36.0
5005,11200,2016-11-25,0.3,0.3,0.3,0.3,2.0
5006,8200,2016-11-25,945.0,945.0,945.0,945.0,2.0
5007,8400,2016-11-25,785.0,785.0,765.0,765.0,78.0
5008,8500,2016-11-25,650.0,690.0,650.0,680.0,12.0
5009,8600,2016-11-25,550.0,590.0,550.0,575.0,140.0
5010,8700,2016-11-25,462.0,498.0,461.0,486.0,106.0
5011,8800,2016-11-25,369.0,414.0,366.0,388.0,334.0
5012,8900,2016-11-25,285.0,325.0,283.0,303.0,1038.0
5013,9000,2016-11-25,215.0,242.0,205.0,224.0,2548.0
5014,9100,2016-11-25,141.0,170.0,137.0,152.0,6766.0
5015,9200,2016-11-25,86.0,107.0,82.0,92.0,14498.0
5016,9300,2016-11-25,46.0,59.0,44.0,51.0,15494.0
5017,9400,2016-11-25,21.5,29.0,20.0,23.5,17642.0
5018,9500,2016-11-25,9.5,12.5,8.6,10.5,8864.0
5019,9600,2016-11-25,4.0,5.1,3.6,4.1,4116.0
5020,9700,2016-11-25,1.7,2.1,1.6,1.7,1656.0
5021,9800,2016-11-25,1.0,1.2,0.9,1.0,478.0
5022,9900,2016-11-25,0.7,0.8,0.7,0.7,884.0
5023,10000,2016-11-28,0.5,0.7,0.5,0.7,324.0
5024,10200,2016-11-28,0.4,0.4,0.4,0.4,286.0
5025,10400,2016-11-28,0.3,0.3,0.3,0.3,2.0
5026,11200,2016-11-28,0.2,0.2,0.2,0.2,2.0
5027,8000,2016-11-28,1260.0,1260.0,1260.0,1260.0,2.0
5028,8200,2016-11-28,1050.0,1050.0,1030.0,1030.0,14.0
5029,8500,2016-11-28,705.0,750.0,705.0,750.0,10.0
5030,8600,2016-11-28,565.0,650.0,565.0,635.0,44.0
5031,8700,2016-11-28,492.0,550.0,492.0,535.0,128.0
5032,8800,2016-11-28,382.0,464.0,379.0,445.0,390.0
5033,8900,2016-11-28,300.0,370.0,295.0,356.0,1330.0
5034,9000,2016-11-28,219.0,284.0,213.0,268.0,3424.0
5035,9100,2016-11-28,148.0,205.0,144.0,189.0,7558.0
5036,9200,2016-11-28,91.0,133.0,87.0,122.0,19872.0
5037,9300,2016-11-28,48.5,77.0,45.5,70.0,31532.0
5038,9400,2016-11-28,23.0,39.5,21.0,35.0,29076.0
5039,9500,2016-11-28,9.9,18.0,9.0,15.0,20652.0
5040,9600,2016-11-28,4.3,7.1,3.7,6.3,10474.0
5041,9700,2016-11-28,1.7,2.8,1.6,2.5,5904.0
5042,9800,2016-11-28,1.1,1.5,1.0,1.4,1376.0
5043,9900,2016-11-28,0.8,0.8,0.7,0.7,62.0
5044,10000,2016-11-29,0.5,0.6,0.4,0.4,344.0
5045,10400,2016-11-29,0.3,0.3,0.3,0.3,2.0
5046,10600,2016-11-29,0.2,0.2,0.2,0.2,6.0
5047,11200,2016-11-29,0.1,0.1,0.1,0.1,2.0
5048,8500,2016-11-29,725.0,725.0,725.0,725.0,2.0
5049,8600,2016-11-29,620.0,640.0,610.0,630.0,60.0
5050,8700,2016-11-29,545.0,545.0,525.0,525.0,10.0
5051,8800,2016-11-29,444.0,450.0,421.0,423.0,98.0
5052,8900,2016-11-29,353.0,360.0,330.0,333.0,216.0
5053,9000,2016-11-29,263.0,277.0,246.0,251.0,1340.0
5054,9100,2016-11-29,186.0,198.0,171.0,175.0,4348.0
5055,9200,2016-11-29,119.0,129.0,107.0,109.0,13638.0
5056,9300,2016-11-29,70.0,74.0,58.0,59.0,19384.0
5057,9400,2016-11-29,35.0,36.0,28.0,29.0,14640.0
5058,9500,2016-11-29,14.5,15.5,11.5,12.0,13064.0
5059,9600,2016-11-29,6.2,6.4,4.5,4.5,7642.0
5060,9700,2016-11-29,2.0,2.5,1.8,1.8,3688.0
5061,9800,2016-11-29,1.4,1.4,1.1,1.2,346.0
5062,9900,2016-11-29,0.9,0.9,0.6,0.6,30.0
5063,10000,2016-11-30,0.3,0.5,0.3,0.5,48.0
5064,10400,2016-11-30,0.3,0.3,0.3,0.3,2.0
5065,10600,2016-11-30,0.2,0.2,0.2,0.2,30.0
5066,8400,2016-11-30,820.0,825.0,805.0,825.0,44.0
5067,8500,2016-11-30,720.0,720.0,705.0,705.0,16.0
5068,8600,2016-11-30,620.0,625.0,590.0,590.0,14.0
5069,8700,2016-11-30,540.0,555.0,510.0,520.0,12.0
5070,8800,2016-11-30,446.0,458.0,405.0,448.0,200.0
5071,8900,2016-11-30,339.0,367.0,315.0,356.0,376.0
5072,9000,2016-11-30,251.0,282.0,230.0,269.0,1330.0
5073,9100,2016-11-30,177.0,201.0,155.0,189.0,4642.0
5074,9200,2016-11-30,111.0,131.0,95.0,119.0,12918.0
5075,9300,2016-11-30,60.0,75.0,50.0,67.0,23606.0
5076,9400,2016-11-30,30.0,37.0,22.5,33.0,18988.0
5077,9500,2016-11-30,12.0,15.5,8.9,12.5,11542.0
5078,9600,2016-11-30,4.5,5.9,3.3,4.6,6780.0
5079,9700,2016-11-30,1.8,2.2,1.2,1.9,2430.0
5080,9800,2016-11-30,1.1,1.2,0.9,1.0,1006.0
5081,9900,2016-11-30,0.7,0.7,0.6,0.6,546.0
5082,10000,2016-12-01,0.5,0.5,0.5,0.5,80.0
5083,10400,2016-12-01,0.2,0.2,0.2,0.2,6.0
5084,10600,2016-12-01,0.2,0.2,0.2,0.2,4.0
5085,8200,2016-12-01,1070.0,1070.0,1070.0,1070.0,2.0
5086,8500,2016-12-01,775.0,775.0,775.0,775.0,2.0
5087,8600,2016-12-01,660.0,685.0,645.0,670.0,34.0
5088,8700,2016-12-01,540.0,575.0,535.0,575.0,32.0
5089,8800,2016-12-01,444.0,481.0,444.0,474.0,100.0
5090,8900,2016-12-01,352.0,394.0,352.0,381.0,338.0
5091,9000,2016-12-01,266.0,307.0,261.0,293.0,2270.0
5092,9100,2016-12-01,191.0,223.0,184.0,209.0,4042.0
5093,9200,2016-12-01,119.0,150.0,116.0,135.0,11512.0
5094,9300,2016-12-01,67.0,88.0,64.0,77.0,21796.0
5095,9400,2016-12-01,33.5,44.0,29.5,38.5,22436.0
5096,9500,2016-12-01,12.0,18.5,11.5,15.5,17326.0
5097,9600,2016-12-01,4.5,6.5,4.2,5.7,14058.0
5098,9700,2016-12-01,1.7,2.1,1.5,1.8,6516.0
5099,9800,2016-12-01,1.0,1.1,0.8,1.1,1036.0
5100,9900,2016-12-01,0.6,0.7,0.6,0.7,300.0
5101,10000,2016-12-02,0.3,0.4,0.3,0.4,718.0
5102,10200,2016-12-02,0.2,0.4,0.1,0.2,12.0
5103,10400,2016-12-02,0.2,0.3,0.2,0.3,4.0
5104,10600,2016-12-02,0.2,0.2,0.2,0.2,4.0
5105,8200,2016-12-02,1000.0,1000.0,970.0,970.0,4.0
5106,8300,2016-12-02,890.0,890.0,890.0,890.0,2.0
5107,8400,2016-12-02,735.0,735.0,735.0,735.0,2.0
5108,8500,2016-12-02,695.0,695.0,695.0,695.0,2.0
5109,8600,2016-12-02,600.0,600.0,565.0,575.0,52.0
5110,8700,2016-12-02,510.0,510.0,473.0,483.0,54.0
5111,8800,2016-12-02,402.0,411.0,376.0,389.0,230.0
5112,8900,2016-12-02,329.0,329.0,289.0,303.0,750.0
5113,9000,2016-12-02,236.0,239.0,210.0,221.0,2014.0
5114,9100,2016-12-02,170.0,170.0,140.0,149.0,9026.0
5115,9200,2016-12-02,105.0,105.0,84.0,87.0,23438.0
5116,9300,2016-12-02,59.0,59.0,43.5,45.5,34538.0
5117,9400,2016-12-02,26.0,26.0,18.5,19.5,33032.0
5118,9500,2016-12-02,10.0,10.0,6.7,7.1,30358.0
5119,9600,2016-12-02,4.5,4.5,2.2,2.8,19770.0
5120,9700,2016-12-02,1.1,1.6,0.7,1.3,10304.0
5121,9800,2016-12-02,0.8,0.9,0.5,0.8,846.0
5122,9900,2016-12-02,0.4,0.6,0.3,0.5,568.0
5123,10000,2016-12-05,0.4,0.4,0.4,0.4,16.0
5124,10200,2016-12-05,0.2,0.2,0.2,0.2,8.0
5125,10600,2016-12-05,0.2,0.2,0.2,0.2,4.0
5126,8600,2016-12-05,580.0,580.0,535.0,560.0,44.0
5127,8700,2016-12-05,478.0,478.0,460.0,469.0,22.0
5128,8800,2016-12-05,389.0,395.0,351.0,372.0,148.0
5129,8900,2016-12-05,287.0,311.0,265.0,290.0,636.0
5130,9000,2016-12-05,198.0,226.0,187.0,206.0,5932.0
5131,9100,2016-12-05,133.0,152.0,110.0,136.0,7848.0
5132,9200,2016-12-05,79.0,91.0,69.0,77.0,21010.0
5133,9300,2016-12-05,40.0,46.0,34.0,38.0,23838.0
5134,9400,2016-12-05,16.5,19.5,14.5,15.0,29030.0
5135,9500,2016-12-05,6.0,7.0,5.3,5.5,13226.0
5136,9600,2016-12-05,2.0,2.8,2.0,2.1,6484.0
5137,9700,2016-12-05,0.9,1.4,0.9,1.1,1688.0
5138,9800,2016-12-05,0.7,0.8,0.6,0.7,204.0
5139,9900,2016-12-05,0.4,0.6,0.4,0.4,206.0
5140,10000,2016-12-06,0.3,0.3,0.3,0.3,2.0
5141,10200,2016-12-06,0.2,0.2,0.1,0.2,10.0
5142,10600,2016-12-06,0.2,0.2,0.2,0.2,4.0
5143,8300,2016-12-06,975.0,975.0,975.0,975.0,40.0
5144,8500,2016-12-06,750.0,750.0,750.0,750.0,4.0
5145,8600,2016-12-06,670.0,680.0,670.0,675.0,10.0
5146,8700,2016-12-06,545.0,585.0,545.0,570.0,42.0
5147,8800,2016-12-06,438.0,490.0,438.0,470.0,124.0
5148,8900,2016-12-06,344.0,396.0,344.0,377.0,534.0
5149,9000,2016-12-06,255.0,305.0,255.0,285.0,2074.0
5150,9100,2016-12-06,174.0,218.0,173.0,200.0,5704.0
5151,9200,2016-12-06,103.0,141.0,103.0,123.0,15776.0
5152,9300,2016-12-06,55.0,78.0,54.0,65.0,41588.0
5153,9400,2016-12-06,23.0,35.0,22.0,27.5,35954.0
5154,9500,2016-12-06,7.9,12.5,7.3,9.7,22312.0
5155,9600,2016-12-06,3.0,4.1,2.4,3.5,11618.0
5156,9700,2016-12-06,1.2,1.6,0.9,1.3,2530.0
5157,9800,2016-12-06,0.7,0.8,0.6,0.8,304.0
5158,9900,2016-12-06,0.5,0.5,0.4,0.4,4.0
5159,10200,2016-12-07,0.2,0.2,0.2,0.2,8.0
5160,10600,2016-12-07,0.2,0.2,0.2,0.2,4.0
5161,11000,2016-12-07,0.1,0.1,0.1,0.1,400.0
5162,8400,2016-12-07,870.0,870.0,870.0,870.0,2.0
5163,8500,2016-12-07,755.0,755.0,755.0,755.0,24.0
5164,8600,2016-12-07,700.0,700.0,655.0,655.0,22.0
5165,8700,2016-12-07,580.0,580.0,555.0,555.0,26.0
5166,8800,2016-12-07,500.0,505.0,456.0,470.0,120.0
5167,8900,2016-12-07,405.0,412.0,360.0,375.0,128.0
5168,9000,2016-12-07,310.0,318.0,267.0,282.0,1146.0
5169,9100,2016-12-07,223.0,229.0,184.0,195.0,2906.0
5170,9200,2016-12-07,143.0,148.0,111.0,119.0,12102.0
5171,9300,2016-12-07,78.0,82.0,56.0,62.0,32976.0
5172,9400,2016-12-07,35.5,37.0,23.0,26.5,24446.0
5173,9500,2016-12-07,13.0,13.5,8.0,9.2,21540.0
5174,9600,2016-12-07,4.0,4.4,2.7,3.2,8702.0
5175,9700,2016-12-07,1.5,1.6,1.0,1.2,3164.0
5176,9800,2016-12-07,0.6,0.8,0.5,0.7,160.0
5177,9900,2016-12-07,0.4,0.4,0.3,0.4,38.0
5178,10000,2016-12-08,0.4,0.4,0.3,0.4,62.0
5179,10200,2016-12-08,0.2,0.3,0.2,0.2,14.0
5180,10400,2016-12-08,0.2,0.2,0.1,0.1,12.0
5181,10600,2016-12-08,0.2,0.2,0.2,0.2,4.0
5182,11000,2016-12-08,0.2,0.2,0.2,0.2,2.0
5183,8200,2016-12-08,1170.0,1170.0,1170.0,1170.0,6.0
5184,8400,2016-12-08,955.0,955.0,955.0,955.0,6.0
5185,8600,2016-12-08,750.0,770.0,715.0,770.0,46.0
5186,8700,2016-12-08,650.0,670.0,650.0,670.0,16.0
5187,8800,2016-12-08,560.0,575.0,525.0,570.0,174.0
5188,8900,2016-12-08,478.0,478.0,425.0,475.0,310.0
5189,9000,2016-12-08,379.0,380.0,330.0,379.0,1604.0
5190,9100,2016-12-08,272.0,287.0,239.0,285.0,5830.0
5191,9200,2016-12-08,181.0,199.0,156.0,198.0,18896.0
5192,9300,2016-12-08,102.0,123.0,88.0,122.0,50106.0
5193,9400,2016-12-08,52.0,65.0,40.0,63.0,63760.0
5194,9500,2016-12-08,25.0,27.5,14.5,26.5,61812.0
5195,9600,2016-12-08,7.5,9.3,4.6,9.3,27112.0
5196,9700,2016-12-08,5.0,5.0,1.5,3.0,13556.0
5197,9800,2016-12-08,1.2,1.4,0.8,1.4,646.0
5198,9900,2016-12-08,0.6,0.7,0.3,0.7,1048.0
5199,10000,2016-12-09,0.4,0.4,0.4,0.4,122.0
5200,10200,2016-12-09,0.2,0.3,0.2,0.2,10.0
5201,10400,2016-12-09,0.2,0.3,0.1,0.3,24.0
5202,10800,2016-12-09,0.1,0.3,0.1,0.3,6.0
5203,11000,2016-12-09,0.1,0.1,0.1,0.1,2.0
5204,7800,2016-12-09,1610.0,1610.0,1610.0,1610.0,6.0
5205,8000,2016-12-09,1380.0,1380.0,1380.0,1380.0,4.0
5206,8200,2016-12-09,1170.0,1170.0,1170.0,1170.0,2.0
5207,8400,2016-12-09,985.0,995.0,985.0,995.0,6.0
5208,8500,2016-12-09,895.0,895.0,895.0,895.0,2.0
5209,8600,2016-12-09,770.0,790.0,770.0,790.0,38.0
5210,8700,2016-12-09,670.0,695.0,670.0,695.0,28.0
5211,8800,2016-12-09,600.0,600.0,580.0,595.0,44.0
5212,8900,2016-12-09,483.0,500.0,481.0,494.0,180.0
5213,9000,2016-12-09,383.0,405.0,377.0,399.0,542.0
5214,9100,2016-12-09,287.0,311.0,283.0,307.0,1304.0
5215,9200,2016-12-09,199.0,223.0,196.0,214.0,9376.0
5216,9300,2016-12-09,125.0,140.0,120.0,135.0,11796.0
5217,9400,2016-12-09,64.0,76.0,61.0,72.0,24388.0
5218,9500,2016-12-09,27.5,32.5,25.5,31.0,24524.0
5219,9600,2016-12-09,9.1,12.5,8.5,11.5,27294.0
5220,9700,2016-12-09,3.3,4.0,2.6,3.8,10580.0
5221,9800,2016-12-09,1.4,1.6,1.0,1.5,2868.0
5222,9900,2016-12-09,0.7,0.7,0.4,0.7,30.0
5223,10000,2016-12-12,0.4,0.5,0.3,0.3,84.0
5224,10200,2016-12-12,0.2,0.3,0.2,0.2,14.0
5225,10400,2016-12-12,0.2,0.3,0.2,0.3,14.0
5226,10800,2016-12-12,0.3,0.3,0.3,0.3,2.0
5227,8200,2016-12-12,1230.0,1230.0,1230.0,1230.0,2.0
5228,8400,2016-12-12,995.0,995.0,985.0,985.0,8.0
5229,8500,2016-12-12,925.0,925.0,925.0,925.0,4.0
5230,8600,2016-12-12,815.0,825.0,760.0,760.0,84.0
5231,8700,2016-12-12,730.0,730.0,650.0,650.0,26.0
5232,8800,2016-12-12,630.0,635.0,565.0,565.0,154.0
5233,8900,2016-12-12,525.0,535.0,456.0,456.0,114.0
5234,9000,2016-12-12,436.0,440.0,359.0,365.0,602.0
5235,9100,2016-12-12,338.0,345.0,266.0,272.0,2842.0
5236,9200,2016-12-12,236.0,265.0,177.0,182.0,7626.0
5237,9300,2016-12-12,154.0,168.0,103.0,105.0,19958.0
5238,9400,2016-12-12,90.0,96.0,49.0,50.0,46174.0
5239,9500,2016-12-12,50.0,50.0,18.0,19.0,57054.0
5240,9600,2016-12-12,13.0,17.0,5.8,5.9,42372.0
5241,9700,2016-12-12,4.6,5.3,1.7,1.7,14156.0
5242,9800,2016-12-12,1.6,2.0,0.7,0.7,3068.0
5243,9900,2016-12-12,0.7,0.8,0.4,0.5,1324.0
5244,10000,2016-12-13,0.2,0.3,0.2,0.3,104.0
5245,10200,2016-12-13,0.2,0.2,0.2,0.2,16.0
5246,10400,2016-12-13,0.1,0.1,0.1,0.1,2.0
5247,8400,2016-12-13,950.0,950.0,950.0,950.0,2.0
5248,8500,2016-12-13,870.0,875.0,870.0,875.0,4.0
5249,8600,2016-12-13,795.0,795.0,765.0,775.0,8.0
5250,8700,2016-12-13,670.0,670.0,670.0,670.0,4.0
5251,8800,2016-12-13,565.0,585.0,550.0,585.0,36.0
5252,8900,2016-12-13,461.0,482.0,461.0,482.0,52.0
5253,9000,2016-12-13,359.0,386.0,356.0,385.0,302.0
5254,9100,2016-12-13,272.0,290.0,258.0,290.0,448.0
5255,9200,2016-12-13,170.0,197.0,166.0,197.0,5166.0
5256,9300,2016-12-13,96.0,117.0,95.0,117.0,8508.0
5257,9400,2016-12-13,44.5,57.0,42.0,56.0,20570.0
5258,9500,2016-12-13,15.5,20.5,15.0,20.5,18580.0
