,Symbol,Contract,Con_CP,Con_SP,Date,Time,Open,High,Low,Close,Volume
2228,TXO,201603,C,7100,2016-02-01,10:53:00,1010,1010,1010,1010.0,0.0
2229,TXO,201603,C,7100,2016-02-01,10:54:00,1010,1010,1010,1010.0,0.0
2230,TXO,201603,C,7100,2016-02-01,10:55:00,1010,1010,1010,1010.0,0.0
2231,TXO,201603,C,7100,2016-02-01,10:56:00,1010,1010,1010,1010.0,0.0
2232,TXO,201603,C,7100,2016-02-01,10:57:00,1010,1010,1010,1010.0,0.0
2233,TXO,201603,C,7100,2016-02-01,10:58:00,1010,1010,1010,1010.0,0.0
2234,TXO,201603,C,7100,2016-02-01,10:59:00,1010,1010,1010,1010.0,0.0
2235,TXO,201603,C,7100,2016-02-01,11:00:00,1010,1010,1010,1010.0,0.0
2236,TXO,201603,C,7100,2016-02-01,11:01:00,995,995,995,995.0,40.0
2237,TXO,201603,C,7100,2016-02-01,11:02:00,995,995,995,995.0,0.0
2238,TXO,201603,C,7100,2016-02-01,11:03:00,995,995,995,995.0,0.0
2239,TXO,201603,C,7100,2016-02-01,11:04:00,995,995,995,995.0,0.0
2240,TXO,201603,C,7100,2016-02-01,11:05:00,995,995,995,995.0,0.0
2241,TXO,201603,C,7100,2016-02-01,11:06:00,995,995,995,995.0,0.0
2242,TXO,201603,C,7100,2016-02-01,11:07:00,995,995,995,995.0,0.0
2243,TXO,201603,C,7100,2016-02-01,11:08:00,995,995,995,995.0,0.0
2244,TXO,201603,C,7100,2016-02-01,11:09:00,995,995,995,995.0,0.0
2245,TXO,201603,C,7100,2016-02-01,11:10:00,995,995,995,995.0,0.0
2246,TXO,201603,C,7100,2016-02-01,11:11:00,995,995,995,995.0,0.0
2247,TXO,201603,C,7100,2016-02-01,11:12:00,995,995,995,995.0,0.0
2248,TXO,201603,C,7100,2016-02-01,11:13:00,995,995,995,995.0,0.0
2249,TXO,201603,C,7100,2016-02-01,11:14:00,995,995,995,995.0,0.0
2250,TXO,201603,C,7100,2016-02-01,11:15:00,995,995,995,995.0,0.0
2251,TXO,201603,C,7100,2016-02-01,11:16:00,995,995,995,995.0,0.0
2252,TXO,201603,C,7100,2016-02-01,11:17:00,995,995,995,995.0,0.0
2253,TXO,201603,C,7100,2016-02-01,11:18:00,995,995,995,995.0,0.0
2254,TXO,201603,C,7100,2016-02-01,11:19:00,995,995,995,995.0,0.0
2255,TXO,201603,C,7100,2016-02-01,11:20:00,995,995,995,995.0,0.0
2256,TXO,201603,C,7100,2016-02-01,11:21:00,995,995,995,995.0,0.0
2257,TXO,201603,C,7100,2016-02-01,11:22:00,995,995,995,995.0,0.0
2258,TXO,201603,C,7100,2016-02-01,11:23:00,995,995,995,995.0,0.0
2259,TXO,201603,C,7100,2016-02-01,11:24:00,995,995,995,995.0,0.0
2260,TXO,201603,C,7100,2016-02-01,11:25:00,995,995,995,995.0,0.0
2261,TXO,201603,C,7100,2016-02-01,11:26:00,995,995,995,995.0,0.0
2262,TXO,201603,C,7100,2016-02-01,11:27:00,995,995,995,995.0,0.0
2263,TXO,201603,C,7100,2016-02-01,11:28:00,995,995,995,995.0,0.0
2264,TXO,201603,C,7100,2016-02-01,11:29:00,995,995,995,995.0,0.0
2265,TXO,201603,C,7100,2016-02-01,11:30:00,995,995,995,995.0,0.0
2266,TXO,201603,C,7100,2016-02-01,11:31:00,995,995,995,995.0,0.0
2267,TXO,201603,C,7100,2016-02-01,11:32:00,995,995,995,995.0,0.0
2268,TXO,201603,C,7100,2016-02-01,11:33:00,995,995,995,995.0,0.0
2269,TXO,201603,C,7100,2016-02-01,11:34:00,995,995,995,995.0,0.0
2270,TXO,201603,C,7100,2016-02-01,11:35:00,995,995,995,995.0,0.0
2271,TXO,201603,C,7100,2016-02-01,11:36:00,995,995,995,995.0,0.0
2272,TXO,201603,C,7100,2016-02-01,11:37:00,995,995,995,995.0,0.0
2273,TXO,201603,C,7100,2016-02-01,11:38:00,995,995,995,995.0,0.0
2274,TXO,201603,C,7100,2016-02-01,11:39:00,995,995,995,995.0,0.0
2275,TXO,201603,C,7100,2016-02-01,11:40:00,975,975,975,975.0,40.0
2276,TXO,201603,C,7100,2016-02-01,11:41:00,975,975,975,975.0,0.0
2277,TXO,201603,C,7100,2016-02-01,11:42:00,975,975,975,975.0,0.0
2278,TXO,201603,C,7100,2016-02-01,11:43:00,975,975,975,975.0,0.0
2279,TXO,201603,C,7100,2016-02-01,11:44:00,975,975,975,975.0,0.0
2280,TXO,201603,C,7100,2016-02-01,11:45:00,975,975,975,975.0,0.0
2281,TXO,201603,C,7100,2016-02-01,11:46:00,975,975,975,975.0,0.0
2282,TXO,201603,C,7100,2016-02-01,11:47:00,975,975,975,975.0,0.0
2283,TXO,201603,C,7100,2016-02-01,11:48:00,975,975,975,975.0,0.0
2284,TXO,201603,C,7100,2016-02-01,11:49:00,975,975,975,975.0,0.0
2285,TXO,201603,C,7100,2016-02-01,11:50:00,975,975,975,975.0,0.0
2286,TXO,201603,C,7100,2016-02-01,11:51:00,975,975,975,975.0,0.0
2287,TXO,201603,C,7100,2016-02-01,11:52:00,975,975,975,975.0,0.0
2288,TXO,201603,C,7100,2016-02-01,11:53:00,975,975,975,975.0,0.0
2289,TXO,201603,C,7100,2016-02-01,11:54:00,975,975,975,975.0,0.0
2290,TXO,201603,C,7100,2016-02-01,11:55:00,975,975,975,975.0,0.0
2291,TXO,201603,C,7100,2016-02-01,11:56:00,975,975,975,975.0,0.0
2292,TXO,201603,C,7100,2016-02-01,11:57:00,975,975,975,975.0,0.0
2293,TXO,201603,C,7100,2016-02-01,11:58:00,975,975,975,975.0,0.0
2294,TXO,201603,C,7100,2016-02-01,11:59:00,975,975,975,975.0,0.0
2295,TXO,201603,C,7100,2016-02-01,12:00:00,975,975,975,975.0,0.0
2296,TXO,201603,C,7100,2016-02-01,12:01:00,975,975,975,975.0,0.0
2297,TXO,201603,C,7100,2016-02-01,12:02:00,975,975,975,975.0,0.0
2298,TXO,201603,C,7100,2016-02-01,12:03:00,975,975,975,975.0,0.0
2299,TXO,201603,C,7100,2016-02-01,12:04:00,975,975,975,975.0,0.0
2300,TXO,201603,C,7100,2016-02-01,12:05:00,975,975,975,975.0,0.0
2301,TXO,201603,C,7100,2016-02-01,12:06:00,975,975,975,975.0,0.0
2302,TXO,201603,C,7100,2016-02-01,12:07:00,975,975,975,975.0,0.0
2303,TXO,201603,C,7100,2016-02-01,12:08:00,975,975,975,975.0,0.0
2304,TXO,201603,C,7100,2016-02-01,12:09:00,975,975,975,975.0,0.0
2305,TXO,201603,C,7100,2016-02-01,12:10:00,975,975,975,975.0,0.0
2306,TXO,201603,C,7100,2016-02-01,12:11:00,975,975,975,975.0,0.0
2307,TXO,201603,C,7100,2016-02-01,12:12:00,975,975,975,975.0,0.0
2308,TXO,201603,C,7100,2016-02-01,12:13:00,975,975,975,975.0,0.0
2309,TXO,201603,C,7100,2016-02-01,12:14:00,975,975,975,975.0,0.0
2310,TXO,201603,C,7100,2016-02-01,12:15:00,975,975,975,975.0,0.0
2311,TXO,201603,C,7100,2016-02-01,12:16:00,975,975,975,975.0,0.0
2312,TXO,201603,C,7100,2016-02-01,12:17:00,975,975,975,975.0,0.0
2313,TXO,201603,C,7100,2016-02-01,12:18:00,975,975,975,975.0,0.0
2314,TXO,201603,C,7100,2016-02-01,12:19:00,975,975,975,975.0,0.0
2315,TXO,201603,C,7100,2016-02-01,12:20:00,975,975,975,975.0,0.0
2316,TXO,201603,C,7100,2016-02-01,12:21:00,975,975,975,975.0,0.0
2317,TXO,201603,C,7100,2016-02-01,12:22:00,975,975,975,975.0,0.0
2318,TXO,201603,C,7100,2016-02-01,12:23:00,975,975,975,975.0,0.0
2319,TXO,201603,C,7100,2016-02-01,12:24:00,975,975,975,975.0,0.0
2320,TXO,201603,C,7100,2016-02-01,12:25:00,975,975,975,975.0,0.0
2321,TXO,201603,C,7100,2016-02-01,12:26:00,975,975,975,975.0,0.0
2322,TXO,201603,C,7100,2016-02-01,12:27:00,975,975,975,975.0,0.0
2323,TXO,201603,C,7100,2016-02-01,12:28:00,975,975,975,975.0,0.0
2324,TXO,201603,C,7100,2016-02-01,12:29:00,975,975,975,975.0,0.0
2325,TXO,201603,C,7100,2016-02-01,12:30:00,975,975,975,975.0,0.0
2326,TXO,201603,C,7100,2016-02-01,12:31:00,975,975,975,975.0,0.0
2327,TXO,201603,C,7100,2016-02-01,12:32:00,975,975,975,975.0,0.0
2328,TXO,201603,C,7100,2016-02-01,12:33:00,975,975,975,975.0,0.0
2329,TXO,201603,C,7100,2016-02-01,12:34:00,975,975,975,975.0,0.0
2330,TXO,201603,C,7100,2016-02-01,12:35:00,975,975,975,975.0,0.0
2331,TXO,201603,C,7100,2016-02-01,12:36:00,975,975,975,975.0,0.0
2332,TXO,201603,C,7100,2016-02-01,12:37:00,975,975,975,975.0,0.0
2333,TXO,201603,C,7100,2016-02-01,12:38:00,975,975,975,975.0,0.0
2334,TXO,201603,C,7100,2016-02-01,12:39:00,975,975,975,975.0,0.0
2335,TXO,201603,C,7100,2016-02-01,12:40:00,975,975,975,975.0,0.0
2336,TXO,201603,C,7100,2016-02-01,12:41:00,975,975,975,975.0,0.0
2337,TXO,201603,C,7100,2016-02-01,12:42:00,975,975,975,975.0,0.0
2338,TXO,201603,C,7100,2016-02-01,12:43:00,975,975,975,975.0,0.0
2339,TXO,201603,C,7100,2016-02-01,12:44:00,975,975,975,975.0,0.0
2340,TXO,201603,C,7100,2016-02-01,12:45:00,975,975,975,975.0,0.0
2341,TXO,201603,C,7100,2016-02-01,12:46:00,975,975,975,975.0,0.0
2342,TXO,201603,C,7100,2016-02-01,12:47:00,975,975,975,975.0,0.0
2343,TXO,201603,C,7100,2016-02-01,12:48:00,975,975,975,975.0,0.0
2344,TXO,201603,C,7100,2016-02-01,12:49:00,975,975,975,975.0,0.0
2345,TXO,201603,C,7100,2016-02-01,12:50:00,975,975,975,975.0,0.0
2346,TXO,201603,C,7100,2016-02-01,12:51:00,975,975,975,975.0,0.0
2347,TXO,201603,C,7100,2016-02-01,12:52:00,975,975,975,975.0,0.0
2348,TXO,201603,C,7100,2016-02-01,12:53:00,975,975,975,975.0,0.0
2349,TXO,201603,C,7100,2016-02-01,12:54:00,975,975,975,975.0,0.0
2350,TXO,201603,C,7100,2016-02-01,12:55:00,975,975,975,975.0,0.0
2351,TXO,201603,C,7100,2016-02-01,12:56:00,975,975,975,975.0,0.0
2352,TXO,201603,C,7100,2016-02-01,12:57:00,975,975,975,975.0,0.0
2353,TXO,201603,C,7100,2016-02-01,12:58:00,975,975,975,975.0,0.0
2354,TXO,201603,C,7100,2016-02-01,12:59:00,975,975,975,975.0,0.0
2355,TXO,201603,C,7100,2016-02-01,13:00:00,975,975,975,975.0,0.0
2356,TXO,201603,C,7100,2016-02-01,13:01:00,975,975,975,975.0,0.0
2357,TXO,201603,C,7100,2016-02-01,13:02:00,975,975,975,975.0,0.0
2358,TXO,201603,C,7100,2016-02-01,13:03:00,975,975,975,975.0,0.0
2359,TXO,201603,C,7100,2016-02-01,13:04:00,975,975,975,975.0,0.0
2360,TXO,201603,C,7100,2016-02-01,13:05:00,975,975,975,975.0,0.0
2361,TXO,201603,C,7100,2016-02-01,13:06:00,975,975,975,975.0,0.0
2362,TXO,201603,C,7100,2016-02-01,13:07:00,975,975,975,975.0,0.0
2363,TXO,201603,C,7100,2016-02-01,13:08:00,975,975,975,975.0,0.0
2364,TXO,201603,C,7100,2016-02-01,13:09:00,975,975,975,975.0,0.0
2365,TXO,201603,C,7100,2016-02-01,13:10:00,975,975,975,975.0,0.0
2366,TXO,201603,C,7100,2016-02-01,13:11:00,975,975,975,975.0,0.0
2367,TXO,201603,C,7100,2016-02-01,13:12:00,975,975,975,975.0,0.0
2368,TXO,201603,C,7100,2016-02-01,13:13:00,975,975,975,975.0,0.0
2369,TXO,201603,C,7100,2016-02-01,13:14:00,975,975,975,975.0,0.0
2370,TXO,201603,C,7100,2016-02-01,13:15:00,975,975,975,975.0,0.0
2371,TXO,201603,C,7100,2016-02-01,13:16:00,975,975,975,975.0,0.0
2372,TXO,201603,C,7100,2016-02-01,13:17:00,975,975,975,975.0,0.0
2373,TXO,201603,C,7100,2016-02-01,13:18:00,975,975,975,975.0,0.0
2374,TXO,201603,C,7100,2016-02-01,13:19:00,975,975,975,975.0,0.0
2375,TXO,201603,C,7100,2016-02-01,13:20:00,975,975,975,975.0,0.0
2376,TXO,201603,C,7100,2016-02-01,13:21:00,975,975,975,975.0,0.0
2377,TXO,201603,C,7100,2016-02-01,13:22:00,975,975,975,975.0,0.0
2378,TXO,201603,C,7100,2016-02-01,13:23:00,975,975,975,975.0,0.0
2379,TXO,201603,C,7100,2016-02-01,13:24:00,975,975,975,975.0,0.0
2380,TXO,201603,C,7100,2016-02-01,13:25:00,975,975,975,975.0,0.0
2381,TXO,201603,C,7100,2016-02-01,13:26:00,975,975,975,975.0,0.0
2382,TXO,201603,C,7100,2016-02-01,13:27:00,975,975,975,975.0,0.0
2383,TXO,201603,C,7100,2016-02-01,13:28:00,975,975,975,975.0,0.0
2384,TXO,201603,C,7100,2016-02-01,13:29:00,975,975,975,975.0,0.0
2385,TXO,201603,C,7100,2016-02-01,13:30:00,975,975,975,975.0,0.0
2386,TXO,201603,C,7100,2016-02-01,13:31:00,975,975,975,975.0,0.0
2387,TXO,201603,C,7100,2016-02-01,13:32:00,975,975,975,975.0,0.0
2388,TXO,201603,C,7100,2016-02-01,13:33:00,975,975,975,975.0,0.0
2389,TXO,201603,C,7100,2016-02-01,13:34:00,975,975,975,975.0,0.0
2390,TXO,201603,C,7100,2016-02-01,13:35:00,975,975,975,975.0,0.0
2391,TXO,201603,C,7100,2016-02-01,13:36:00,975,975,975,975.0,0.0
2392,TXO,201603,C,7100,2016-02-01,13:37:00,975,975,975,975.0,0.0
2393,TXO,201603,C,7100,2016-02-01,13:38:00,975,975,975,975.0,0.0
2394,TXO,201603,C,7100,2016-02-01,13:39:00,975,975,975,975.0,0.0
2395,TXO,201603,C,7100,2016-02-01,13:40:00,975,975,975,975.0,0.0
2396,TXO,201603,C,7100,2016-02-01,13:41:00,975,975,975,975.0,0.0
2397,TXO,201603,C,7100,2016-02-01,13:42:00,975,975,975,975.0,0.0
2398,TXO,201603,C,7100,2016-02-01,13:43:00,975,975,975,975.0,0.0
2399,TXO,201603,C,7100,2016-02-01,13:44:00,975,975,975,975.0,0.0
2400,TXO,201603,C,7300,2016-02-01,08:45:00,0,0,99999,0.0,0.0
2401,TXO,201603,C,7300,2016-02-01,08:46:00,0,0,99999,0.0,0.0
2402,TXO,201603,C,7300,2016-02-01,08:47:00,0,0,99999,0.0,0.0
2403,TXO,201603,C,7300,2016-02-01,08:48:00,0,0,99999,0.0,0.0
2404,TXO,201603,C,7300,2016-02-01,08:49:00,0,0,99999,0.0,0.0
2405,TXO,201603,C,7300,2016-02-01,08:50:00,0,0,99999,0.0,0.0
2406,TXO,201603,C,7300,2016-02-01,08:51:00,0,0,99999,0.0,0.0
2407,TXO,201603,C,7300,2016-02-01,08:52:00,0,0,99999,0.0,0.0
2408,TXO,201603,C,7300,2016-02-01,08:53:00,0,0,99999,0.0,0.0
2409,TXO,201603,C,7300,2016-02-01,08:54:00,0,0,99999,0.0,0.0
2410,TXO,201603,C,7300,2016-02-01,08:55:00,0,0,99999,0.0,0.0
2411,TXO,201603,C,7300,2016-02-01,08:56:00,0,0,99999,0.0,0.0
2412,TXO,201603,C,7300,2016-02-01,08:57:00,0,0,99999,0.0,0.0
2413,TXO,201603,C,7300,2016-02-01,08:58:00,0,0,99999,0.0,0.0
2414,TXO,201603,C,7300,2016-02-01,08:59:00,0,0,99999,0.0,0.0
2415,TXO,201603,C,7300,2016-02-01,09:00:00,0,0,99999,0.0,0.0
2416,TXO,201603,C,7300,2016-02-01,09:01:00,0,0,99999,0.0,0.0
2417,TXO,201603,C,7300,2016-02-01,09:02:00,0,0,99999,0.0,0.0
2418,TXO,201603,C,7300,2016-02-01,09:03:00,0,0,99999,0.0,0.0
2419,TXO,201603,C,7300,2016-02-01,09:04:00,0,0,99999,0.0,0.0
2420,TXO,201603,C,7300,2016-02-01,09:05:00,0,0,99999,0.0,0.0
2421,TXO,201603,C,7300,2016-02-01,09:06:00,0,0,99999,0.0,0.0
2422,TXO,201603,C,7300,2016-02-01,09:07:00,0,0,99999,0.0,0.0
2423,TXO,201603,C,7300,2016-02-01,09:08:00,0,0,99999,0.0,0.0
2424,TXO,201603,C,7300,2016-02-01,09:09:00,0,0,99999,0.0,0.0
2425,TXO,201603,C,7300,2016-02-01,09:10:00,0,0,99999,0.0,0.0
2426,TXO,201603,C,7300,2016-02-01,09:11:00,0,0,99999,0.0,0.0
2427,TXO,201603,C,7300,2016-02-01,09:12:00,0,0,99999,0.0,0.0
2428,TXO,201603,C,7300,2016-02-01,09:13:00,0,0,99999,0.0,0.0
2429,TXO,201603,C,7300,2016-02-01,09:14:00,0,0,99999,0.0,0.0
2430,TXO,201603,C,7300,2016-02-01,09:15:00,805,805,805,805.0,2.0
2431,TXO,201603,C,7300,2016-02-01,09:16:00,805,805,805,805.0,0.0
2432,TXO,201603,C,7300,2016-02-01,09:17:00,805,805,805,805.0,0.0
2433,TXO,201603,C,7300,2016-02-01,09:18:00,805,805,805,805.0,0.0
2434,TXO,201603,C,7300,2016-02-01,09:19:00,805,805,805,805.0,0.0
2435,TXO,201603,C,7300,2016-02-01,09:20:00,805,805,805,805.0,0.0
2436,TXO,201603,C,7300,2016-02-01,09:21:00,805,805,805,805.0,0.0
2437,TXO,201603,C,7300,2016-02-01,09:22:00,805,805,805,805.0,2.0
2438,TXO,201603,C,7300,2016-02-01,09:23:00,805,805,805,805.0,0.0
2439,TXO,201603,C,7300,2016-02-01,09:24:00,805,805,805,805.0,0.0
2440,TXO,201603,C,7300,2016-02-01,09:25:00,805,805,805,805.0,0.0
2441,TXO,201603,C,7300,2016-02-01,09:26:00,805,805,805,805.0,0.0
2442,TXO,201603,C,7300,2016-02-01,09:27:00,805,805,805,805.0,0.0
2443,TXO,201603,C,7300,2016-02-01,09:28:00,805,805,805,805.0,0.0
2444,TXO,201603,C,7300,2016-02-01,09:29:00,805,805,805,805.0,0.0
2445,TXO,201603,C,7300,2016-02-01,09:30:00,805,805,805,805.0,0.0
2446,TXO,201603,C,7300,2016-02-01,09:31:00,805,805,805,805.0,0.0
2447,TXO,201603,C,7300,2016-02-01,09:32:00,805,805,805,805.0,0.0
2448,TXO,201603,C,7300,2016-02-01,09:33:00,805,805,805,805.0,0.0
2449,TXO,201603,C,7300,2016-02-01,09:34:00,805,805,805,805.0,0.0
2450,TXO,201603,C,7300,2016-02-01,09:35:00,805,805,805,805.0,0.0
2451,TXO,201603,C,7300,2016-02-01,09:36:00,805,805,805,805.0,0.0
2452,TXO,201603,C,7300,2016-02-01,09:37:00,805,805,805,805.0,0.0
2453,TXO,201603,C,7300,2016-02-01,09:38:00,805,805,805,805.0,0.0
2454,TXO,201603,C,7300,2016-02-01,09:39:00,805,805,805,805.0,0.0
2455,TXO,201603,C,7300,2016-02-01,09:40:00,805,805,805,805.0,0.0
2456,TXO,201603,C,7300,2016-02-01,09:41:00,805,805,805,805.0,0.0
2457,TXO,201603,C,7300,2016-02-01,09:42:00,805,805,805,805.0,0.0
2458,TXO,201603,C,7300,2016-02-01,09:43:00,805,805,805,805.0,0.0
2459,TXO,201603,C,7300,2016-02-01,09:44:00,805,805,805,805.0,0.0
2460,TXO,201603,C,7300,2016-02-01,09:45:00,805,805,805,805.0,0.0
2461,TXO,201603,C,7300,2016-02-01,09:46:00,805,805,805,805.0,0.0
2462,TXO,201603,C,7300,2016-02-01,09:47:00,805,805,805,805.0,0.0
2463,TXO,201603,C,7300,2016-02-01,09:48:00,805,805,805,805.0,0.0
2464,TXO,201603,C,7300,2016-02-01,09:49:00,805,805,805,805.0,0.0
2465,TXO,201603,C,7300,2016-02-01,09:50:00,805,805,805,805.0,0.0
2466,TXO,201603,C,7300,2016-02-01,09:51:00,805,805,805,805.0,0.0
2467,TXO,201603,C,7300,2016-02-01,09:52:00,805,805,805,805.0,0.0
2468,TXO,201603,C,7300,2016-02-01,09:53:00,805,805,805,805.0,0.0
2469,TXO,201603,C,7300,2016-02-01,09:54:00,805,805,805,805.0,0.0
2470,TXO,201603,C,7300,2016-02-01,09:55:00,805,805,805,805.0,0.0
2471,TXO,201603,C,7300,2016-02-01,09:56:00,805,805,805,805.0,0.0
2472,TXO,201603,C,7300,2016-02-01,09:57:00,805,805,805,805.0,0.0
2473,TXO,201603,C,7300,2016-02-01,09:58:00,805,805,805,805.0,0.0
2474,TXO,201603,C,7300,2016-02-01,09:59:00,805,805,805,805.0,0.0
2475,TXO,201603,C,7300,2016-02-01,10:00:00,805,805,805,805.0,0.0
2476,TXO,201603,C,7300,2016-02-01,10:01:00,805,805,805,805.0,0.0
2477,TXO,201603,C,7300,2016-02-01,10:02:00,805,805,805,805.0,0.0
2478,TXO,201603,C,7300,2016-02-01,10:03:00,805,805,805,805.0,0.0
2479,TXO,201603,C,7300,2016-02-01,10:04:00,805,805,805,805.0,0.0
2480,TXO,201603,C,7300,2016-02-01,10:05:00,805,805,805,805.0,0.0
2481,TXO,201603,C,7300,2016-02-01,10:06:00,805,805,805,805.0,0.0
2482,TXO,201603,C,7300,2016-02-01,10:07:00,805,805,805,805.0,0.0
2483,TXO,201603,C,7300,2016-02-01,10:08:00,805,805,805,805.0,0.0
2484,TXO,201603,C,7300,2016-02-01,10:09:00,805,805,805,805.0,0.0
2485,TXO,201603,C,7300,2016-02-01,10:10:00,805,805,805,805.0,0.0
2486,TXO,201603,C,7300,2016-02-01,10:11:00,805,805,805,805.0,0.0
2487,TXO,201603,C,7300,2016-02-01,10:12:00,805,805,805,805.0,0.0
2488,TXO,201603,C,7300,2016-02-01,10:13:00,805,805,805,805.0,0.0
2489,TXO,201603,C,7300,2016-02-01,10:14:00,805,805,805,805.0,0.0
2490,TXO,201603,C,7300,2016-02-01,10:15:00,805,805,805,805.0,0.0
2491,TXO,201603,C,7300,2016-02-01,10:16:00,805,805,805,805.0,0.0
2492,TXO,201603,C,7300,2016-02-01,10:17:00,805,805,805,805.0,0.0
2493,TXO,201603,C,7300,2016-02-01,10:18:00,805,805,805,805.0,0.0
2494,TXO,201603,C,7300,2016-02-01,10:19:00,805,805,805,805.0,0.0
2495,TXO,201603,C,7300,2016-02-01,10:20:00,805,805,805,805.0,0.0
2496,TXO,201603,C,7300,2016-02-01,10:21:00,805,805,805,805.0,0.0
2497,TXO,201603,C,7300,2016-02-01,10:22:00,805,805,805,805.0,0.0
2498,TXO,201603,C,7300,2016-02-01,10:23:00,805,805,805,805.0,0.0
2499,TXO,201603,C,7300,2016-02-01,10:24:00,805,805,805,805.0,0.0
2500,TXO,201603,C,7300,2016-02-01,10:25:00,805,805,805,805.0,0.0
2501,TXO,201603,C,7300,2016-02-01,10:26:00,805,805,805,805.0,0.0
2502,TXO,201603,C,7300,2016-02-01,10:27:00,805,805,805,805.0,0.0
2503,TXO,201603,C,7300,2016-02-01,10:28:00,805,805,805,805.0,0.0
2504,TXO,201603,C,7300,2016-02-01,10:29:00,805,805,805,805.0,0.0
2505,TXO,201603,C,7300,2016-02-01,10:30:00,805,805,805,805.0,0.0
2506,TXO,201603,C,7300,2016-02-01,10:31:00,805,805,805,805.0,0.0
2507,TXO,201603,C,7300,2016-02-01,10:32:00,805,805,805,805.0,0.0
2508,TXO,201603,C,7300,2016-02-01,10:33:00,805,805,805,805.0,0.0
2509,TXO,201603,C,7300,2016-02-01,10:34:00,805,805,805,805.0,0.0
2510,TXO,201603,C,7300,2016-02-01,10:35:00,805,805,805,805.0,0.0
2511,TXO,201603,C,7300,2016-02-01,10:36:00,805,805,805,805.0,0.0
2512,TXO,201603,C,7300,2016-02-01,10:37:00,805,805,805,805.0,0.0
2513,TXO,201603,C,7300,2016-02-01,10:38:00,805,805,805,805.0,0.0
2514,TXO,201603,C,7300,2016-02-01,10:39:00,805,805,805,805.0,0.0
2515,TXO,201603,C,7300,2016-02-01,10:40:00,805,805,805,805.0,0.0
2516,TXO,201603,C,7300,2016-02-01,10:41:00,805,805,805,805.0,0.0
2517,TXO,201603,C,7300,2016-02-01,10:42:00,805,805,805,805.0,0.0
2518,TXO,201603,C,7300,2016-02-01,10:43:00,805,805,805,805.0,0.0
2519,TXO,201603,C,7300,2016-02-01,10:44:00,805,805,805,805.0,0.0
2520,TXO,201603,C,7300,2016-02-01,10:45:00,805,805,805,805.0,0.0
2521,TXO,201603,C,7300,2016-02-01,10:46:00,805,805,805,805.0,0.0
2522,TXO,201603,C,7300,2016-02-01,10:47:00,805,805,805,805.0,0.0
2523,TXO,201603,C,7300,2016-02-01,10:48:00,805,805,805,805.0,0.0
2524,TXO,201603,C,7300,2016-02-01,10:49:00,805,805,805,805.0,0.0
2525,TXO,201603,C,7300,2016-02-01,10:50:00,805,805,805,805.0,0.0
2526,TXO,201603,C,7300,2016-02-01,10:51:00,805,805,805,805.0,0.0
2527,TXO,201603,C,7300,2016-02-01,10:52:00,805,805,805,805.0,0.0
2528,TXO,201603,C,7300,2016-02-01,10:53:00,805,805,805,805.0,0.0
2529,TXO,201603,C,7300,2016-02-01,10:54:00,805,805,805,805.0,0.0
2530,TXO,201603,C,7300,2016-02-01,10:55:00,805,805,805,805.0,0.0
2531,TXO,201603,C,7300,2016-02-01,10:56:00,805,805,805,805.0,0.0
2532,TXO,201603,C,7300,2016-02-01,10:57:00,805,805,805,805.0,0.0
2533,TXO,201603,C,7300,2016-02-01,10:58:00,805,805,805,805.0,0.0
2534,TXO,201603,C,7300,2016-02-01,10:59:00,805,805,805,805.0,0.0
2535,TXO,201603,C,7300,2016-02-01,11:00:00,805,805,805,805.0,0.0
2536,TXO,201603,C,7300,2016-02-01,11:01:00,805,805,805,805.0,0.0
2537,TXO,201603,C,7300,2016-02-01,11:02:00,805,805,805,805.0,0.0
2538,TXO,201603,C,7300,2016-02-01,11:03:00,805,805,805,805.0,0.0
2539,TXO,201603,C,7300,2016-02-01,11:04:00,805,805,805,805.0,0.0
2540,TXO,201603,C,7300,2016-02-01,11:05:00,805,805,805,805.0,0.0
2541,TXO,201603,C,7300,2016-02-01,11:06:00,805,805,805,805.0,0.0
2542,TXO,201603,C,7300,2016-02-01,11:07:00,805,805,805,805.0,0.0
2543,TXO,201603,C,7300,2016-02-01,11:08:00,805,805,805,805.0,0.0
2544,TXO,201603,C,7300,2016-02-01,11:09:00,805,805,805,805.0,0.0
2545,TXO,201603,C,7300,2016-02-01,11:10:00,805,805,805,805.0,0.0
2546,TXO,201603,C,7300,2016-02-01,11:11:00,805,805,805,805.0,0.0
2547,TXO,201603,C,7300,2016-02-01,11:12:00,805,805,805,805.0,0.0
2548,TXO,201603,C,7300,2016-02-01,11:13:00,805,805,805,805.0,0.0
2549,TXO,201603,C,7300,2016-02-01,11:14:00,805,805,805,805.0,0.0
2550,TXO,201603,C,7300,2016-02-01,11:15:00,805,805,805,805.0,0.0
2551,TXO,201603,C,7300,2016-02-01,11:16:00,805,805,805,805.0,0.0
2552,TXO,201603,C,7300,2016-02-01,11:17:00,805,805,805,805.0,0.0
2553,TXO,201603,C,7300,2016-02-01,11:18:00,805,805,805,805.0,0.0
2554,TXO,201603,C,7300,2016-02-01,11:19:00,805,805,805,805.0,0.0
2555,TXO,201603,C,7300,2016-02-01,11:20:00,805,805,805,805.0,0.0
2556,TXO,201603,C,7300,2016-02-01,11:21:00,805,805,805,805.0,0.0
2557,TXO,201603,C,7300,2016-02-01,11:22:00,805,805,805,805.0,0.0
